hebrew,count
הכלכלה,14
הגבוה,14
משמעו,14
המשפטים,14
ולגבי,14
להתאים,14
ואחרי,14
צמח,14
בשיטה,14
מרכזיים,14
כרונולוגי,14
למבנה,14
רישום,14
השריון,14
הצבאות,14
שיפוץ,14
התפתח,14
בקיץ,14
ויליאמס,14
רגשית,14
חילוני,14
למערכת,14
השירות,14
כפילות,14
חוקיים,14
וכמובן,14
פסיכולוגי,14
תרבותית,14
מתמטיקה,14
לרב,14
צ'כיה,14
הספציפי,14
ייצוג,14
בלא,14
הטבח,14
באוקטובר,14
הוצא,14
"אח""כ",14
שרדו,14
אמורים,14
ברורות,14
פרצה,14
גלויה,14
המאבק,14
מאותו,14
מהדברים,14
דמוקרטי,14
נייטרליות,14
לרשות,14
מרשימת,14
מייצג,14
ולעשות,14
סטטיסטיקה,14
בתרבות,14
המתאימה,14
אעיר,14
איגוד,14
המדעי,14
בגרסה,14
מפוזרים,14
המפרץ,14
הבהרה,14
כיסוי,14
משמעותיים,14
שחרורו,14
להקות,14
החינוכי,14
נייטרלי,14
האחרות,14
"הרמב""ם",14
אחסון,14
אזרח,14
באם,14
צליל,14
פעילים,14
גדי,14
לנדאו,14
ועם,14
היסטוריים,14
תורגמו,14
מחקרים,14
הוצעו,14
בסין,14
הקורס,14
עורכי,14
לטענה,14
סופרים,14
להראות,14
הבנייה,14
נפש,14
תרגם,14
ביניים,14
שורת,14
לפניו,14
סבירות,14
ג'י,14
משתי,14
תיירות,14
שייכת,14
לתפוס,14
שהתבנית,14
קרובים,14
נחכה,14
ימצא,14
ציין,14
תלמוד,14
העריכות,14
בדברים,14
טיוטה,14
אלדד,14
חש,14
עוברת,14
חוצפה,14
בנם,14
חקיקה,14
ישו,14
נהדרת,14
עניינית,14
חמורות,14
קצרות,14
האיכות,14
קשורה,14
גרים,14
ולבן,14
נדפס,14
בשיחה,14
ייחודי,14
שעובד,14
מחליט,14
אנרכיזם,14
אהיה,14
בערב,14
ויקיפדיות,14
מתאימים,14
שביעי,14
שמחפש,14
טבלאות,14
בנוסח,14
תנאים,14
כנפיים,14
הטענות,14
לבנים,14
חוצה,14
מזון,14
ותיק,14
ובו,14
מינית,14
חומה,14
אגד,14
מעביר,14
בראשו,14
הפוך,14
חקלאי,14
שיקגו,14
שטות,14
בי,14
החלפת,14
זלזול,14
עודף,14
שגיאת,14
להגיש,14
קראת,14
משקל,14
המשימה,14
עריכת,14
פן,14
המין,14
סמית',14
לקישור,14
איזכור,14
יסודי,14
תומאס,14
מצאת,14
כתבו,14
פרסי,14
מבינים,14
וורד,14
רשימות,14
המושגים,14
פרמטרים,14
בתו,14
לשום,14
סופית,14
פתוחות,14
שלטונו,14
לתאר,14
העסק,14
שיכתוב,14
פיתרון,14
ספוילרים,14
למשפט,14
שוות,14
קרובי,14
טור,14
פירושו,14
נון,14
תאומים,14
נספו,14
שריר,14
קניות,14
פונה,14
חלקיקים,14
לרשום,14
יגיעו,14
קדושים,14
תסכים,14
מוגן,14
גובה,14
משער,14
חותמים,14
עודדי,14
שאל,14
איתה,14
טיפ,14
עונש,14
אעלה,14
דייוויד,14
אישה,14
לטעון,14
אלבומי,14
מושחת,14
ז',14
בודק,14
משאיר,14
הַפַּרְלָמֶנְט,14
"עַנְתֶּבִּי,",14
הָאַבִּירִים,14
הָאַסְטְרוֹנָאוּטִים,14
הַגַּלְגַּלִּים,14
בְּמִסְפָּרִים,14
תֵּאוֹרְיָה,14
הַטֶּמְפֵּרָטוּרָה,14
בּוֹחֶרֶת,14
הַרְאֵל,14
נָעִים,13
שֶׁמִּישֶׁהוּ,13
רַבִּי,13
פְּנִיָּיה,13
שֶׁלִּפְנֵי,13
לָמַדְתִּי,13
הִיסְטוֹרְיָה,13
אוּכַל,13
הַבִּנְיָין,13
הִתְחַלְתִּי,13
שְׁנִיָּיה,13
שֶׁהַכֹּל,13
מוֹדֶה,13
נֶפֶשׁ,13
חָיָה,13
הַזְּכוּת,13
קְשׁוּרִים,13
מֵאִיתָּנוּ,13
בְּרֵירָה,13
שֶׁבְּכָל,13
"שָׁלוֹם,",13
כָּתוּב,13
שְׁאֵלָה,13
לְהַעֲרִיךְ,13
יְשִׁיבָה,13
בֵּיתִי,13
בִּיטָּחוֹן,13
חָכָם,13
לַחֶבְרָה,13
חַסְרַת,13
יָשְׁבָה,13
הַמְּדִינָה.,13
עוֹרְכֵי,13
לְמִשְׂרַד,13
בְּעִנְיְינֵי,13
קְשׁוּרָה,13
הַחְלָטוֹת,13
אַחְרָאִית,13
לְשִׁימּוּשׁ,13
"חַיִּים,",13
אֵיכוּת,13
הַטֶּכְנוֹלוֹגְיָה,13
לִפְגּוֹשׁ,13
"""גַּם",13
עֲלֵיהֶם.,13
גִּילּוּ,13
תִּמְצְאוּ,13
הַצָּעִיר.,13
מְשַׁמֵּשׁ,13
הַמִּגְזָר,13
"בִּמְיוּחָד,",13
שֶׁקִּיבֵּל,13
בְּרָמַת,13
עוֹר,13
נִמְשַׁךְ,13
לוּחַ,13
מְשׁוּתָּף,13
רִאשׁוֹנָה,13
בָּסִיס,13
לְצַפּוֹת,13
הָעִיקָּרִית,13
אַזְהָרָה,13
הָאַחֲרוֹנָה.,13
הָעֲלִיָּיה,13
לְהִתְחַמֵּק,13
צִייֵּן,13
לְכָךְ.,13
עוֹצְמַת,13
הַשֵּׁירוּתִים,13
"כָּאָמוּר,",13
צְבָאִית,13
לְבַטֵּל,13
דֶּלֶק,13
חֲבָרוֹת,13
הַכֵּלִים,13
כָּאָמוּר,13
בְּכִירִים,13
מִיכָאֵל,13
"מַנְכַּ""ל",13
אִישּׁוּם,13
גְּבוֹהוֹת,13
"נוֹסָף,",13
בִּמְיוּחָד.,13
אוֹסֶף,13
"רַבּוֹת,",13
שְׁלֹמֹה,13
"""מִי",13
/,13
לִשְׁנַת,13
נוֹסָף.,13
סִדְרָה,13
"כַּיּוֹם,",13
קוֹשִׁי,13
נַפְשִׁי,13
הַכְּאֵב,13
לְהַגְדִּיר,13
הַנֶּפֶשׁ,13
סוּכָּר,13
תְּנוּעָה,13
גַּז,13
בְּפִיתּוּחַ,13
לְהַגְדִּיל,13
הֶחְזֵר,13
פְּרִישָׁה,13
חָדָשׁ.,13
יַגִּיעַ,13
בְּגוֹבַהּ,13
בְּסִיס,13
חִיּוּבִי,13
נִבְחֶרֶת,13
"הָרִאשׁוֹן,",13
שֵׁשׁ,13
הַקַּרְיֵירָה,13
בְּמִזְרַח,13
מְצִיאוּת,13
בַּמִּקְרֶה,13
בְּאֵיזֶה,13
"נוֹסֶפֶת,",13
תֵּיאֵר,13
בָּחֲרוּ,13
שֶׁהַדָּבָר,13
מַנְהִיג,13
רִשְׁמִי,13
נִכְנְסוּ,13
מוֹסַד,13
נִכְנְסָה,13
תּוֹפָעוֹת,13
דֶּה,13
בִּמְחִיר,13
"גְּדוֹלִים,",13
כּוּלָּהּ,13
לוּ,13
חַיָּילֵי,13
עֵדוּיוֹת,13
הוֹצָאַת,13
הַשִּׁינּוּי,13
ג'וֹרְג',13
בְּסִגְנוֹן,13
חָשְׁבָה,13
תּוֹאַר,13
דּוֹלָר.,13
"מִקְרֶה,",13
שַׂחְקָן,13
נֶהֶרְגוּ,13
הִכִּיר,13
בְּגַן,13
בְּרֶשֶׁת,13
עַזָּה,13
לְהָקִים,13
בְּנוֹת,13
הַדִּיּוּן,13
דֵּירוּג,13
הַבִּיטּוּחַ,13
הַקַּיִץ,13
"קְצָת,",13
מַתְחִילִים,13
אֵשׁ,13
בּוֹדֵד,13
בִּשְׂדֵה,13
עוֹלִים,13
עֲדַיִן,13
שָׁלָב,13
"אֵלָיו,",13
עֲשָׂרָה,13
אֵיבָרִים,13
"""אֵיךְ",13
מִגְוַון,13
שְׁקֵדֵי,13
"בְּאוֹגוּסְט,",13
סְפָרָיו,13
צְעִירָה,13
הַבָּסִיס,13
הַזְּכוּיוֹת,13
יֶשְׁנוֹ,13
וּלְקַבֵּל,13
לְמִישֶׁהוּ,13
צָבָא,13
נְצִיגֵי,13
בָּרְחוֹב,13
מַחְשָׁבוֹת,13
נוֹצְרוּ,13
הָאֶבֶן,13
הַמִּדְבָּר,13
מוּחְלָט,13
"יָדִין,",13
שָׁאַלְתִּי,13
הָעִבְרִי,13
"בִּירוּשָׁלַיִם,",13
וִילְיָאם,13
:,13
מִזּוֹ,13
תִּיק,13
הַמִּשְׁפָּטִים,13
שִׁחְרוּרוֹ,13
הָיִיתָ,13
הַפֵמִינִיזְם,13
מַהוּ,13
הַמִּשְׁתַּתְּפִים,13
קָבְעוּ,13
הָרוֹוַחַת,13
שִׁחְרוּר,13
אֶזְרְחֵי,13
הַמְּשִׂימָה,13
הַמַּסָּע,13
הָאָפֵל,13
נוֹצָרִים,13
הַנִּפְגָּעִים,13
גָּר,13
אֲרוֹךְ,13
הַמַּעֲסִיק,13
מַכְשִׁירֵי,13
שָׂם,13
נִרְאוּ,13
"""אוּלַי",13
שְׁתֵי,13
מוּזָר,13
שְׁנֵינוּ,13
יָצַר,13
למחקר,13
ההוצאה,13
למסע,13
המערבית,13
"הפלמ""ח",13
שיפורים,13
התותחנים,13
האוקיינוס,13
לנשיאות,13
דורשים,13
תשים,13
החסידות,13
מקובלים,13
הפתוחה,13
ביישוב,13
נפתחו,13
חנויות,13
התוכל,13
אפשטיין,13
יצאה,13
האב,13
הוכתר,13
המשפטית,13
כשהוא,13
בתנאי,13
המהפכה,13
לקורס,13
והרצגובינה,13
חתום,13
בשאר,13
נהג,13
מוצרי,13
למצרים,13
המופיעים,13
העמותה,13
המשפטי,13
מושל,13
לדבריו,13
וחלקם,13
במבצע,13
בלב,13
ייצור,13
שבוצעו,13
בפורום,13
יצירה,13
לקהילה,13
בקטגוריות,13
מצויים,13
נימוקים,13
התופעה,13
תורת,13
לקיום,13
הכשרה,13
ההוכחה,13
הלוגיקה,13
הצמח,13
לקצר,13
מהדורות,13
אזרחיה,13
יוצאים,13
לדרך,13
הטובים,13
לקישורים,13
ולראות,13
לים,13
תורמים,13
הרווחת,13
פלסטין,13
התיישבות,13
מתעקש,13
ברובם,13
הייעוץ,13
שבכל,13
בכפר,13
שבאמת,13
תעבור,13
בערים,13
סגנונות,13
מעריצים,13
בקנדה,13
ממייסדי,13
קידום,13
מאבק,13
לימין,13
איסוף,13
דל,13
משתנים,13
פורמט,13
נאסר,13
ציונית,13
יתרה,13
בחירתו,13
פרשים,13
לתוכנית,13
פרי,13
לחבר,13
במצרים,13
למחוז,13
הנהלים,13
לגרסה,13
יווצר,13
מוצלחת,13
הסגנון,13
לעזוב,13
החלקים,13
המוני,13
בחוץ,13
משפחתה,13
הפוליטי,13
להגנת,13
במגוון,13
ממפעילים,13
יכולתי,13
הקומיקס,13
בטבלה,13
העדר,13
הסתיים,13
סיור,13
ולהרחיב,13
יעבור,13
לערכי,13
מיידית,13
ההצבעות,13
בך,13
שניה,13
מפורש,13
שהגיע,13
במבנה,13
דיוני,13
להדגיש,13
בליגה,13
מתישהו,13
חקירה,13
עשתה,13
חלים,13
התגורר,13
כהונתו,13
ויקפדיה,13
מפורטת,13
אימצו,13
הקצרמר,13
בכיכר,13
הבעייה,13
טענתי,13
לייצר,13
בטיפול,13
פסבדו,13
עיראק,13
העלייה,13
אזרחות,13
לתיקון,13
בדיונים,13
לבכם,13
בשואה,13
הפיקוד,13
שעובר,13
זמין,13
המשיכה,13
נמוכה,13
גר,13
באירוע,13
אבות,13
לחקר,13
בכיוון,13
ובית,13
בעניינים,13
שהוקם,13
אנטי,13
נהגו,13
לקבוצה,13
נמשכו,13
נכלל,13
ערבית,13
בקורס,13
האוסקר,13
כעשרים,13
כראש,13
אינפלציה,13
איי,13
למילה,13
הפעילות,13
גרין,13
ניצול,13
האחד,13
דיוקן,13
אשכנז,13
לרוץ,13
מקרי,13
מרוב,13
לצלם,13
כלכלה,13
שיחת,13
למוזיקה,13
אליעזר,13
התהליך,13
"אופ""א",13
אדריכלות,13
עלולה,13
ההיא,13
מתרחש,13
בכוונתי,13
נכתבה,13
ארגונים,13
הרובע,13
מתקן,13
טרנסניסטריה,13
הקרקע,13
זמר,13
חלש,13
מאפיינים,13
לעתיד,13
שמבין,13
המידה,13
מלח,13
איתן,13
פרסים,13
מחייב,13
בפתיח,13
למובחר,13
חשבונות,13
אוכלוסייה,13
נכשל,13
עולמית,13
חסימות,13
ומספר,13
באסלאם,13
סימון,13
אתחיל,13
צמחי,13
זבולון,13
צנזורה,13
הבשורה,13
אותיות,13
סמואל,13
תדאג,13
שעכשיו,13
ברזל,13
סבבה,13
מכהן,13
השפיע,13
ניהול,13
פוליטיות,13
תפילין,13
אמצע,13
כנס,13
חזון,13
מנהג,13
הספרדים,13
מקורו,13
בכדי,13
עטיפת,13
בתעתיק,13
התזמורת,13
כינוי,13
בווינה,13
בישיבת,13
למושג,13
הרוח,13
הגבול,13
נסגר,13
זדון,13
מלוא,13
ערבי,13
הרשימות,13
חתול,13
היפוך,13
בביתו,13
לסמוך,13
גדר,13
מארק,13
מפי,13
מבלבל,13
מוות,13
כמלך,13
בערבית,13
וולט,13
זעיר,13
חדרה,13
הלוואי,13
בוטה,13
אתן,13
חומות,13
תוקף,13
בסיפור,13
שויקיפדיה,13
אלן,13
חוקה,13
מפוקפק,13
כפול,13
יראה,13
אחלה,13
מצידי,13
טען,13
סגירת,13
שידעו,13
תעודת,13
צ'ס,13
קינג,13
איתם,13
חריף,13
עירוני,13
ליל,13
נתחיל,13
תאריכים,13
פלורידה,13
אופטית,13
המדויק,13
ריק,13
לוחצים,13
מכובד,13
דרושה,13
תרגמת,13
למסקנה,13
יקבל,13
כוחו,13
ועושה,13
מזוהה,13
שוורץ,13
למייל,13
ישיבה,13
גוונא,13
להיראות,13
ננסה,13
ישוב,13
שאמר,13
מדר,13
סבו,13
"ע""א",13
עמוק,13
להקת,13
חוכמה,13
זכורה,13
סופי,13
קראו,13
דבורה,13
תומר,13
לְצָרֵף,13
סָאסִיץ',13
הַמְּקוּבָּל,13
הָאוּס,13
יְסוֹדוֹת,13
הַטִּבְעִיִּים,13
"הָאָטוֹם,",13
בִּפְצָצַת,13
הַפִּיצוּץ,13
זִיקִינְגֶן,13
רוֹזֵן,13
הַתִּיק,13
יוֹנָה.,13
רִישְּׁיוֹן,13
הַשּׁוֹקוֹלָד,12
אֲחוּזִים,12
בִּשְׁבִילִי,12
שְׁתֵּיהֶן,12
אֵם,12
חָזְרוּ,12
מְכוֹנִית,12
הַמְּכוֹנִית,12
שֶׁנִּקְרָא,12
פַּעֲמַיִים,12
מָקוֹם.,12
יָצָאתִי,12
הָאַהֲבָה,12
הַבָּא.,12
לִתְקוּפָה,12
עָלַיי,12
חוֹמָרִים,12
מְקוֹר,12
הַחֲבָרוֹת,12
זוֹכֵר,12
הֶעֱבִיר,12
בְּקוֹשִׁי,12
שִׂיחוֹת,12
וְאַתֶּם,12
סַל,12
הַדֶּלֶת.,12
וְהִנֵּה,12
יָדַיִים,12
הַדִּירָה,12
כְּלָלֵי,12
(אִם,12
דִּיבַּרְתִּי,12
אַנְטִי,12
הֶעָבָר,12
יָפֶה,12
יָבִיא,12
מִינִי,12
מַבְטִיחַ,12
מַעֲלֶה,12
יַעֲלֶה,12
"כָּכָה,",12
כָּרֶגַע,12
מָצוּי,12
לְמַעֵט,12
הָעוֹסֵק,12
הַתְּגוּבָה,12
הַיּוֹעֵץ,12
לְאֵזוֹר,12
דִּיוּוּחַ,12
רַבִּים.,12
הָאֶחָד,12
חִידּוּשׁ,12
הַמָּלֵא,12
שֶׁהַיְּלָדִים,12
2000,12
חָמוּר,12
קַמְפֵּיְין,12
לְזוֹ,12
לְשַׁמֵּשׁ,12
שִׁילּוּב,12
אַחְרָיוּת,12
שָׂפָה,12
סַף,12
פְּנִימָה,12
"הַיִּשְׂרְאֵלִי,",12
שְׂפַת,12
הָאֵירוֹפִּי,12
זַכָּאִים,12
הַהֶבְדֵּל,12
מְסוּגָּלִים,12
לְמַצָּב,12
עַצְמִית,12
הִתְפַּשְּׁטוּת,12
מֵת,12
הָעוֹלָמִי,12
לָרָשׁוּת,12
הָאֵירוּעִים,12
יָעִיל,12
"פָּשׁוּט,",12
אֵירוּעַ,12
קֶצֶב,12
וְהִגִּיעַ,12
בֶּעָתִיד,12
לְחֵלֶק,12
לְחַזֵּק,12
"וּבְכֵן,",12
רוּסְיָה,12
שֶׁיִּשְׂרָאֵל,12
בְּתַפְקִיד,12
וְנָשִׁים,12
לְתַפְקִיד,12
דּוּגְמָאוֹת,12
פְּעוּלַּת,12
"דָּם,",12
הֶרְאוּ,12
נִיתּוּחַ,12
חוֹם,12
סוֹבְלִים,12
מִפְעַל,12
אוּרִי,12
אוּנִיבֶרְסִיטַת,12
מִילָּה,12
שֶׁחֵלֶק,12
הַכּוֹלֶלֶת,12
כְּתִיבָה,12
בְּעַד,12
"לְדוּגְמָה,",12
הַנַּעַר,12
הַתְּמוּנוֹת,12
לְהִתְיַיחֵס,12
קָשִׁים,12
וּמִיָּד,12
קִיבְּלוּ,12
הַשִּׂיחָה,12
הוֹבִילָה,12
זֹאת.,12
"הַבְּרִיאוּת,",12
הָרְגָשׁוֹת,12
מְעוֹרֵר,12
נִדְרָשִׁים,12
רְאָיוֹת,12
לָחוּשׁ,12
לְזַהוֹת,12
שִׁינָּה,12
לְנָשִׁים,12
עֶרְכֵי,12
עֶשֶׂר,12
הַמַּכְרִיעַ,12
נִמְסַר,12
זְמַן.,12
רַע,12
הַצָּעַת,12
הַשָּׂכָר,12
הַנִּבְחֶרֶת,12
אֶצְבָּעוֹת,12
טָעוּת,12
נֶאֱלַץ,12
הַחֲדָשִׁים,12
אָמַר:,12
בַּמִּלְחָמָה,12
שֶׁמֶן,12
קִיּוּמוֹ,12
הִסְפִּיק,12
רַשַּׁאי,12
צְפוּיָה,12
הַקַּמְפֵּיְין,12
הַתְּחוּשָׁה,12
"""כָּל",12
הִסְבִּיר,12
אַט,12
נוֹשְׂאִים,12
נִיסּוּ,12
פּוֹעֲלִים,12
"יְהוּדִים,",12
נִיתְּנָה,12
שָׁלְחוּ,12
וּשְׁאָר,12
עַצְמָאִי,12
חוֹלֶה,12
סִייֵּם,12
עֲמוּקָּה,12
הַסּוֹפֵר,12
בָּחַר,12
כְּנִיסַת,12
בַּשָּׂפָה,12
מְטוֹסִים,12
עָרִים,12
הַבּוֹלְטִים,12
הַתְּאוֹמִים,12
חָלָב,12
נוֹיְבֶּרְגֵּר,12
לָבָן.,12
הַמִּשְׁפָּחוֹת,12
עוֹשׂוֹת,12
נָהֲגוּ,12
שֶׁאֶת,12
שֶׁכָּתַב,12
לְהִתְקַיֵּים,12
הַנְּסִיעָה,12
יַעֲשֶׂה,12
"הָאֱמֶת,",12
2.,12
רְכִישַׁת,12
הַשָּׁנָה.,12
לָשׁוּב,12
שֶׁיּוֹתֵר,12
"הַשָּׁנָה,",12
"לָנוּ,",12
הַצְּבָאִי,12
מֶטֶר,12
"זְמַן,",12
מְיוּחָדוֹת,12
"מֵהֶם,",12
The,12
עוֹלַם,12
אִרְגּוּנֵי,12
וְיָצָא,12
הַמַּדָּעִית,12
חָלְפוּ,12
אֶפְשָׁרִי,12
אַבְנֵי,12
הַנְּגִיף,12
הִתְפַּתְּחוּת,12
"חוֹלִים,",12
נוֹסֶפֶת.,12
"אֲוִויר,",12
מָצָאתִי,12
אוֹסֵף,12
וַדַּאי,12
בְּעוֹלָם,12
בָּחוּר,12
הַטֶּקְסְט,12
שֶׁרוֹצִים,12
עֲבוֹדָתוֹ,12
פֶּרֶק,12
לְזֶה.,12
הַקּוֹל,12
מַרְאֶה,12
"לְךָ,",12
מוֹפִיעִים,12
מַטְבֵּעַ,12
הַמֶּרְחָק,12
הָאֲדָמָה,12
"הָעִיר,",12
הָלְכָה,12
עֵינַיי,12
גּוּפוֹ,12
אִכְפַּת,12
מִשְׁפָּחָה.,12
וַעֲדָה,12
אוּכְלוּסִיַּית,12
הַמַּנְדָּט,12
הַתַּעֲשִׂיָּיה,12
לְהַצִּיעַ,12
בַּכְּנִיסָה,12
הָרוֹמָאִי,12
דְּבָרָיו,12
הָרִאשׁוֹנוֹת,12
מִכְּפִי,12
כִּיבּוּשׁ,12
מִידַּת,12
הַמּוֹסָד,12
כֵּן.,12
מַשְׁפִּיעַ,12
"הָאָדָם,",12
נוֹגַעַת,12
"הַנָּ""ל",12
אֶמְצְעֵי,12
הַזָּוִוית,12
מֵהֶם.,12
בְּלֹא,12
הָרֶגַע,12
שֶׁנִּשְׁאַר,12
עֲבֵירוֹת,12
הַשָּׁלוֹם.,12
מְבַקֶּשֶׁת,12
הַחַלּוֹן,12
לְדַמְיֵין,12
בְּאַף,12
בַּסֶּרֶט,12
לְהַכָּרָה,12
פְּסַק,12
"הַמִּשְׁפָּט,",12
נְהִיגָה,12
לְהִתְקָרֵב,12
אִרְגּוּנִים,12
הָרְחוֹב,12
לְפַטֵּר,12
נוֹפֵל,12
מִבְנֵה,12
אֵלֶיהָ.,12
קַוֵּוי,12
הַמִּתְקָפָה,12
הִסְכִּים,12
מַסְלוּל,12
הַגָּמָל,12
לְמִשְׁפָּט,12
סַבָּא,12
כּוּלָּם.,12
נָכוּת,12
מִתָּכְנִית,12
עֶקְרוֹנוֹת,12
מְגוּרִים,12
"לְחָלָ""ת",12
מִמִּשְׂרַד,12
"עֲבוֹדָה,",12
כְּבֵדוֹת,12
הָעוֹר,12
קָרְאָה,12
לְהִסְתַּכֵּל,12
אַבָּא.,12
הִבִּיטָה,12
עֵינֶיהָ,12
שֶׁיֵשׁ,12
שֶׁלוֹ.,12
יָכֹל,12
דִּיצָה,12
הַטֶּלֶוִיזְיָה,12
"הָאוֹר,",12
וערכים,12
הירוק,12
השכלתו,12
ובעיקר,12
בקריית,12
פנסילבניה,12
השקט,12
